#Sample Density: 10 10 10; Volume: Box: 3.000000 3.000000 3.000000
#Frame 0
#Center: 19.2858 42.6283 85.3775
#Basis Matrix:
# -0.613185  -0.785779 -0.0809683
# -0.679732   0.577079  -0.452707
#  0.402452  -0.222556  -0.887976
-3 -3 -3 0.0478787 0.586033 0.230724
-3 -3 -2.7 0.107479 0.419597 0.0440781
-3 -3 -2.4 0.11478 0.285908 -0.0308742
-3 -3 -2.1 0.105884 0.194273 -0.0538996
-3 -3 -1.8 0.0927819 0.135112 -0.0560638
-3 -3 -1.5 0.0791951 0.097435 -0.0508032
-3 -3 -1.2 0.0661326 0.0731298 -0.043305
-3 -3 -0.9 0.0536217 0.0568218 -0.0352952
-3 -3 -0.6 0.0412269 0.044935 -0.0269118
-3 -3 -0.3 0.0285077 0.0352373 -0.0169082
-3 -3 -3.33067e-16 0.0164896 0.0279538 -0.00294469
-3 -3 0.3 0.00795887 0.0257663 0.0139719
-3 -3 0.6 0.00209416 0.0273889 0.029437
-3 -3 0.9 -0.00427867 0.028916 0.0441958
-3 -3 1.2 -0.0120883 0.0290693 0.0615961
-3 -3 1.5 -0.0211198 0.0277949 0.0844796
-3 -3 1.8 -0.0310981 0.0248217 0.116
-3 -3 2.1 -0.0418407 0.0191653 0.160807
-3 -3 2.4 -0.0533141 0.00841364 0.226317
-3 -3 2.7 -0.0659233 -0.0130581 0.324602
-3 -3 3 -0.0813759 -0.058502 0.475419
-3 -2.7 -3 0.326459 0.887635 -0.0581108
-3 -2.7 -2.7 0.256963 0.532811 -0.173033
-3 -2.7 -2.4 0.192723 0.316043 -0.168945
-3 -2.7 -2.1 0.147195 0.193769 -0.136909
-3 -2.7 -1.8 0.115234 0.12553 -0.10561
-3 -2.7 -1.5 0.091557 0.0867281 -0.0808828
-3 -2.7 -1.2 0.0727521 0.0638789 -0.0622461
-3 -2.7 -0.9 0.0565136 0.0496031 -0.0481328
-3 -2.7 -0.6 0.04068 0.0394724 -0.0370463
-3 -2.7 -0.3 0.0225966 0.0302581 -0.0263477
-3 -2.7 -3.33067e-16 0.00313612 0.0215607 -0.00873432
-3 -2.7 0.3 -0.00534004 0.0200901 0.0156338
-3 -2.7 0.6 -0.0062203 0.0233447 0.0318859
-3 -2.7 0.9 -0.0109734 0.0240555 0.0443119
-3 -2.7 1.2 -0.0196606 0.0216409 0.0594624
-3 -2.7 1.5 -0.0308253 0.0162395 0.0799639
-3 -2.7 1.8 -0.043831 0.00710681 0.108215
-3 -2.7 2.1 -0.0584123 -0.00750666 0.147742
-3 -2.7 2.4 -0.074418 -0.0309183 0.203795
-3 -2.7 2.7 -0.0918659 -0.069428 0.283837
-3 -2.7 3 -0.111352 -0.135242 0.397518
-3 -2.4 -3 0.835544 1.04694 -0.637051
-3 -2.4 -2.7 0.473429 0.523454 -0.502298
-3 -2.4 -2.4 0.288293 0.271693 -0.339774
-3 -2.4 -2.1 0.1921 0.152403 -0.225273
-3 -2.4 -1.8 0.137359 0.0940212 -0.152565
-3 -2.4 -1.5 0.102657 0.0641933 -0.106798
-3 -2.4 -1.2 0.0781308 0.0482431 -0.0772583
-3 -2.4 -0.9 0.0585887 0.0392696 -0.0575391
-3 -2.4 -0.6 0.0401082 0.0338878 -0.0440492
-3 -2.4 -0.3 0.0175691 0.0303606 -0.0333096
-3 -2.4 -3.33067e-16 -0.0103423 0.027799 -0.0137589
-3 -2.4 0.3 -0.0181557 0.0260072 0.0171212
-3 -2.4 0.6 -0.0132754 0.0239986 0.0323014
-3 -2.4 0.9 -0.0171475 0.02038 0.0416028
-3 -2.4 1.2 -0.0272893 0.0141498 0.0536208
-3 -2.4 1.5 -0.0410685 0.00413618 0.0702476
-3 -2.4 1.8 -0.057691 -0.0112414 0.0930957
-3 -2.4 2.1 -0.0769155 -0.0342156 0.124657
-3 -2.4 2.4 -0.09851 -0.0680773 0.168421
-3 -2.4 2.7 -0.12209 -0.117864 0.228646
-3 -2.4 3 -0.147189 -0.191376 0.30928
-3 -2.1 -3 1.48859 0.65856 -1.36388
-3 -2.1 -2.7 0.698923 0.269665 -0.819543
-3 -2.1 -2.4 0.377041 0.122658 -0.476359
-3 -2.1 -2.1 0.230704 0.0649761 -0.286626
-3 -2.1 -1.8 0.154978 0.041387 -0.181468
-3 -2.1 -1.5 0.110656 0.0315705 -0.121005
-3 -2.1 -1.2 0.0814967 0.0275958 -0.0844815
-3 -2.1 -0.9 0.0597693 0.0262949 -0.0611834
-3 -2.1 -0.6 0.040732 0.026732 -0.0452965
-3 -2.1 -0.3 0.0202826 0.0295025 -0.0319903
-3 -2.1 -3.33067e-16 -0.00146824 0.0339524 -0.0127016
-3 -2.1 0.3 -0.0114814 0.0322177 0.012306
-3 -2.1 0.6 -0.0138295 0.0249225 0.0266134
-3 -2.1 0.9 -0.0212089 0.0171506 0.0348639
-3 -2.1 1.2 -0.0338657 0.00726575 0.0437043
-3 -2.1 1.5 -0.0506183 -0.00727484 0.055206
-3 -2.1 1.8 -0.0712012 -0.0288484 0.0707719
-3 -2.1 2.1 -0.0956417 -0.0600279 0.0923389
-3 -2.1 2.4 -0.123792 -0.103745 0.122539
-3 -2.1 2.7 -0.155068 -0.163264 0.164425
-3 -2.1 3 -0.188319 -0.241864 0.220591
-3 -1.8 -3 1.78169 -0.377317 -1.56159
-3 -1.8 -2.7 0.810642 -0.184317 -0.879511
-3 -1.8 -2.4 0.424823 -0.0942049 -0.491387
-3 -1.8 -2.1 0.251771 -0.0474244 -0.287916
-3 -1.8 -1.8 0.163837 -0.0208998 -0.178933
-3 -1.8 -1.5 0.113775 -0.00483161 -0.117799
-3 -1.8 -1.2 0.0820432 0.00540307 -0.0815217
-3 -1.8 -0.9 0.0595196 0.012194 -0.0585159
-3 -1.8 -0.6 0.0412392 0.0168906 -0.0423284
-3 -1.8 -0.3 0.0243217 0.0204719 -0.0276871
-3 -1.8 -3.33067e-16 0.00884443 0.0237704 -0.00977371
-3 -1.8 0.3 -0.00255117 0.0248571 0.00828555
-3 -1.8 0.6 -0.0118032 0.0212552 0.0196014
-3 -1.8 0.9 -0.0232825 0.0137871 0.0257721
-3 -1.8 1.2 -0.0386063 0.00192901 0.0303467
-3 -1.8 1.5 -0.0582903 -0.016439 0.0350797
-3 -1.8 1.8 -0.0828954 -0.0440506 0.0412151
-3 -1.8 2.1 -0.112955 -0.0838989 0.0505145
-3 -1.8 2.4 -0.148665 -0.138822 0.0656711
-3 -1.8 2.7 -0.189595 -0.210768 0.0903195
-3 -1.8 3 -0.2345 -0.299694 0.128677
-3 -1.5 -3 1.50355 -1.12965 -0.935475
-3 -1.5 -2.7 0.763477 -0.548884 -0.600512
-3 -1.5 -2.4 0.418089 -0.276226 -0.361168
-3 -1.5 -2.1 0.250163 -0.143497 -0.2218
-3 -1.5 -1.8 0.161736 -0.0743915 -0.142676
-3 -1.5 -1.5 0.111004 -0.0360115 -0.0966162
-3 -1.5 -1.2 0.0792365 -0.0135095 -0.068536
-3 -1.5 -0.9 0.0572911 7.47166e-05 -0.0504693
-3 -1.5 -0.6 0.0399858 0.0073595 -0.0382409
-3 -1.5 -0.3 0.0235575 0.00668664 -0.0276031
-3 -1.5 -3.33067e-16 0.0082722 0.00305342 -0.00621207
-3 -1.5 0.3 -0.000662912 0.0140127 0.0116023
-3 -1.5 0.6 -0.0105836 0.01777 0.0160116
-3 -1.5 0.9 -0.0237564 0.0124595 0.0166081
-3 -1.5 1.2 -0.0408296 3.15498e-05 0.0147265
-3 -1.5 1.5 -0.062917 -0.0211514 0.0104497
-3 -1.5 1.8 -0.0913419 -0.0544445 0.00426388
-3 -1.5 2.1 -0.127388 -0.103909 -0.00221
-3 -1.5 2.4 -0.171969 -0.173237 -0.00547744
-3 -1.5 2.7 -0.225305 -0.264078 0.000271708
-3 -1.5 3 -0.286801 -0.374031 0.0229956
-3 -1.2 -3 1.14764 -1.15257 -0.167623
-3 -1.2 -2.7 0.644319 -0.637291 -0.194585
-3 -1.2 -2.4 0.373405 -0.34739 -0.156077
-3 -1.2 -2.1 0.229218 -0.190406 -0.114695
-3 -1.2 -1.8 0.149307 -0.103831 -0.0838917
-3 -1.2 -1.5 0.102401 -0.0543366 -0.0627089
-3 -1.2 -1.2 0.073007 -0.0248735 -0.048133
-3 -1.2 -0.9 0.0529801 -0.00671675 -0.0381717
-3 -1.2 -0.6 0.0368715 0.00395728 -0.0335696
-3 -1.2 -0.3 0.0121731 0.000222517 -0.0460657
-3 -1.2 -3.33067e-16 -0.0830023 -0.0753085 0.0125888
